smiles,pce_1,cluster
c1cnc2c(c1)oc1c2[se]c2cc(-c3cccc4nsnc34)c3cocc3c12,6.163256744562055,0
[nH]1ccc2sc3c(c4cocc4c4cc(-c5cccc6nsnc56)c5=C[SiH2]C=c5c34)c12,4.227785151780106,0
[nH]1c2ccc3ccccc3c2c2[se]c3C=C([SiH2]c3c12)c1cccc2cocc12,2.6944877687548487,3
[nH]1ccc2[nH]c(cc12)-c1cc2cnccc2o1,0.7254474548871861,1
c1sc(c2[SiH2]ccc12)-c1sc(-c2ccc(cc2)-c2ccccc2)c2ccsc12,2.6289550674150406,2
[nH]1cccc1-c1ccc2c(c1)c1cscc1c1c2c2cscc2c2ccc3nsnc3c12,5.228832021646553,0
c1cc2cc3cnc4cc(ncc4c3cc2c2ccccc12)-c1cccc2=C[SiH2]C=c12,3.3429723000622245,3
c1sc(-c2cc3c4cocc4c4ccc5=CCC=c5c4c3c3cscc23)c2occc12,2.7279890995725564,2
[nH]1c(ccc1-c1cccc2ccccc12)-c1ncc(s1)-c1scc2[nH]ccc12,1.995984435150931,0
c1sc(-c2sc(-c3sc(-c4ncncn4)c4cc[SiH2]c34)c3[nH]ccc23)c2[se]ccc12,5.356958489169848,0
[SiH2]1C=Cc2c1c1cnc3cc(ncc3c1c1cscc21)-c1scc2cc[nH]c12,3.8085036015148632,0
[SiH2]1C=Cc2[se]c3cc(oc3c12)-c1ccccc1,2.0758705901590777,1
c1sc(-c2ccc([se]2)-c2ccc(s2)-c2ccccn2)c2[SiH2]ccc12,3.438224518679065,2
c1ccc(o1)-c1sc(-c2ccc(-c3scc4cc[nH]c34)c3c[nH]cc23)c2ccoc12,1.075431529639523,0
[nH]1c2ccoc2c2ncc3cc(-c4cccc5cscc45)c4=C[SiH2]C=c4c3c12,1.4926291072825817,0
c1ccc(-c2ccc3c(c2)oc2c3c3nsnc3c3ccc4c[nH]cc4c23)c2nsnc12,5.5591651887254985,0
c1sc(-c2ccc3c(c2)[se]c2cc4ccccc4cc32)c2[nH]ccc12,1.7689134457572735,3
[nH]1ccc2sc3c(c4cocc4c4cc(ncc34)-c3scc4cc[se]c34)c12,2.4462004397333907,0
c1sc(c2CC=Cc12)-c1cc2oc3c(ccc4ccc5=C[SiH2]C=c5c34)c2c2cocc12,3.3421575516018414,2
C1C(=Cc2c1c1c3ccccc3c3C=C[SiH2]c3c1c1ccccc21)c1ccc[se]1,2.509615500177841,1
[nH]1c2ccc3=CCC=c3c2c2c3cocc3c3cc([se]c3c12)-c1ncncn1,9.121795620061278,3
c1cnc2cc3c(cc2c1)sc1cc(ccc31)-c1cccnc1,2.3580868383182643,3
c1cc2c3c[nH]cc3c3cc(-c4scc5C=C[SiH2]c45)c4=C[SiH2]C=c4c3c2o1,1.7025041461665915,3
[nH]1c2C=C([SiH2]c2c2c1c1[SiH2]C=Cc1c1nsnc21)c1cccc2nsnc12,5.403716521006693,3
c1cc2c3cscc3c3c4oc(cc4ccc3c2[se]1)-c1ccccc1,1.844961650440568,2
c1ccc(cn1)-c1cc2ncc3c(c2s1)c1ccccc1c1ccc2=C[SiH2]C=c2c31,4.881294717262423,0
c1ccc2c(c1)c1=C[SiH2]C=c1c1c3CC(=Cc3cnc21)c1cccc2c[nH]cc12,2.4157606140575427,3
[SiH2]1C=Cc2ccc3c(c12)c1nsnc1c1cc(-c2ccccn2)c2cocc2c31,4.112882227302628,0
c1cc2[se]c3c(c4nsnc4c4cc(-c5ncncn5)c5cscc5c34)c2c2c[nH]cc12,7.32405640928547,0
c1cc2c3cscc3c3c4CC(=Cc4ccc3c2c2cscc12)c1cccc2=CCC=c12,2.6858926269816945,2
c1ccc(-c2ccc(-c3Cc(cc3)-c3nccc4nsnc34)c3nsnc23)c2c[SiH2]cc12,7.752279474476306,3
[SiH2]1C=CC=C1C1=Cc2sc3c(oc4ccc5cocc5c34)c2[SiH2]1,3.211983642613552,1
c1ccc(o1)C1=Cc2c(C1)c1c3cocc3c3ccc4ccccc4c3c1c1nsnc21,4.655424972312449,3
[nH]1c2cc(ccc2c2ccc3ccc4=CCC=c4c3c12)-c1scc2cc[se]c12,3.711564078241244,2
[nH]1cccc1C1=Cc2c(C1)c1cc3CC=Cc3cc1c1c[nH]cc21,0.1830099404916618,3
[nH]1cccc1-c1cc2c3c[nH]cc3c3c4cnccc4c4c[nH]cc4c3c2[se]1,0.8280510748065286,3
c1ccc(cn1)-c1cc2sc3c(cnc4ccc5=C[SiH2]C=c5c34)c2c2ccccc12,4.488482963874518,0
c1Cc(cc1)-c1ccc(-c2ccc(o2)-c2cccc3cCcc23)c2c[nH]cc12,0.9860532553194328,2
c1cc2c3cocc3c3c4c5nsnc5c(cc4c4=C[SiH2]C=c4c3c2o1)-c1cccnc1,6.614380645651361,0
c1ccc(s1)-c1sc(-c2cnc(s2)-c2ncncn2)c2cc[nH]c12,7.475940599015643,3
c1Cc(cc1)-c1cnc(s1)-c1ccc(nc1)-c1cccc2nsnc12,6.408032948831968,0
[nH]1c(cc2oc3c4CC=Cc4cnc3c12)-c1cncc2nsnc12,9.334680894814609,3
c1[SiH2]c(cc1)-c1ccc(-c2sc(-c3nccs3)c3Cccc23)c2cCcc12,2.8981053833016235,2
c1sc(c2Cccc12)-c1ccc(nc1)-c1sc(-c2cccnc2)c2ccCc12,2.607531241964518,2
c1sc(c2Cccc12)-c1sc(-c2ccc(nc2)-c2scc3ccsc23)c2[se]ccc12,3.871123161692188,2
c1ccc([se]1)-c1cc2sc3c(c4c[nH]cc4c4ccc5c[nH]cc5c34)c2c2nsnc12,3.745857921562952,0
c1cc2c3cscc3c3c4sc(cc4c4cscc4c3c2o1)-c1ccccn1,3.458302668333468,0
c1ccc(cc1)-c1cc2ncc3ccc4cscc4c3c2c2cocc12,2.2297215330348137,3
[nH]1ccc2c1c1[se]c3C=C([SiH2]c3c1c1ccccc21)C1=CC=C[SiH2]1,2.28517928150865,1
c1cc2c3cscc3c(cc2c2cocc12)-c1cc2c3nsnc3ccc2c2cocc12,5.213791810443195,0
c1cc2cc3ccc4cc(ncc4c3cc2[se]1)-c1nccc2nsnc12,8.829886786795822,0
c1ccc(nc1)-c1cc2cc3c(cc2[se]1)c1c2cscc2ccc1c1=C[SiH2]C=c31,3.6728658080499534,3
[nH]1ccc2Cc3c(sc4cc(-c5cccc6c[nH]cc56)c5cocc5c34)-c12,0.6952360177011109,0
c1ccc(o1)-c1ccc(-c2ccc(-c3scc4Cccc34)c3cCcc23)c2nsnc12,4.262107442898885,2
[SiH2]1C=Cc2c1c1[se]c(cc1c1c[nH]cc21)-c1scc2ccsc12,1.6156821183275052,1
c1cc2ncc3c4[se]c(cc4c4=CCC=c4c3c2[se]1)-c1ccccc1,1.9409004172577529,1
c1sc(-c2ccc(-c3sc(-c4scc5occc45)c4occc34)c3cocc23)c2cc[SiH2]c12,3.916269769179019,2
[SiH2]1C=Cc2c1c1cnc3cc(ncc3c1c1cocc21)-c1scc2[nH]ccc12,2.796533372509384,0
c1cc2cc3c4nsnc4c4cc(sc4c3cc2c2cocc12)-c1cccc2nsnc12,6.858506026792126,0
c1sc(-c2cc3ncc4c5cnccc5c5nsnc5c4c3c3=CCC=c23)c2ccoc12,5.878982527807107,0
c1[SiH2]c2c(-c1)ccc1c3-nccc-c3c3ccccc3c21,1.1268682902740677,1
[nH]1c(ccc1-c1sc(-c2ccc[se]2)c2cc[SiH2]c12)-c1Cccc1,1.8191696674483664,1
[nH]1ccc2ccc3c4[se]c(cc4[se]c3c12)-c1scc2cc[se]c12,2.5778137008517104,1
[nH]1ccc2sc3c4[SiH2]C(=Cc4ncc3c12)c1nccs1,3.3048417003787374,1
c1sc(-c2cc3[se]c4c(c5nsnc5c5ccc6c[nH]cc6c45)c3o2)c2[nH]ccc12,3.738494231401978,0
c1sc(-c2cc3cnc4c5cnccc5ccc4c3c3nsnc23)c2ccoc12,8.144681361651388,0
[SiH2]1C=Cc2c1c1cnc3cc(ccc3c1c1c[nH]cc21)-c1scc2[nH]ccc12,1.16672910048491,0
C1C=c2c(cc3cnc4c5CC=Cc5c5cscc5c4c3c2=C1)-c1ccccn1,2.5947092077168867,0
c1ccc(-c2cnc(s2)-c2sc(-c3cccc4cocc34)c3occc23)c2c[SiH2]cc12,5.210848039794745,2
[nH]1c2cc[se]c2c2ccc3cc(ncc3c12)-c1cccc2=CCC=c12,1.6332285439358247,3
c1ccc2c3cc4CC(=Cc4cc3c3=CCC=c3c2c1)c1nccc2nsnc12,7.258851846989593,0
[nH]1c(cc2sc3c(cnc4ccc5c[nH]cc5c34)c12)-c1ccco1,0.8526234225158218,3
[nH]1c(ccc1-c1nccc2nsnc12)-c1[SiH2]c(cc1)-c1scc2[se]ccc12,7.314972805870052,0
c1[SiH2]c(cc1)-c1sc(-c2ncc(-c3cccs3)c3nsnc23)c2ccoc12,7.663069430078403,0
c1sc(-c2sc(-c3cnc(-c4scc5[nH]ccc45)c4nsnc34)c3cc[nH]c23)c2ccCc12,2.7713528012961457,0
c1ncc(s1)-c1sc(-c2sc(-c3cccc4c[nH]cc34)c3cc[SiH2]c23)c2sccc12,3.70946669677588,0
c1sc(-c2cc3c4ccccc4c4cc5ccc6cscc6c5cc4c3cn2)c2occc12,2.0441970417311635,0
[nH]1c(cc2sc3ccccc3c12)-c1scc2cc[nH]c12,1.0470101195687511,3
[nH]1cccc1C1=Cc2[se]c3c(ccc4ccc5ccccc5c34)c2[SiH2]1,1.958787237570542,1
c1ncc(s1)-c1cnc(s1)-c1ccc(nc1)-c1cccc2cscc12,5.271578252141341,0
C1C=c2c(cc3cc4ncc5C=C[SiH2]c5c4cc3c2=C1)-c1scc2occc12,3.4311980728524234,2
C1C=Cc2cnc3c([se]c4cc(-c5scc6cc[nH]c56)c5nsnc5c34)c12,5.30503977833841,0
c1ccc(s1)-c1ccc(-c2cnc(s2)-c2ccccn2)c2c[SiH2]cc12,5.241998960827821,0
c1ccc(o1)-c1sc(c2Cccc12)-c1ccc(-c2ccc[se]2)c2cscc12,3.01117349283122,2
C1C=CC=C1c1cc2oc3c(c4cscc4c4ccc5=C[SiH2]C=c5c34)c2c2=C[SiH2]C=c12,2.989540291673485,2
c1cc2[se]c3c(c2[se]1)c1=C[SiH2]C=c1c1cc(ccc31)-c1cccc2ccccc12,3.626178058106734,1
[nH]1ccc2c3nsnc3c3c4oc(cc4ncc3c12)-c1cccc2c[nH]cc12,3.613037315443488,0
c1ncc(s1)-c1sc(-c2sc(-c3cncc4nsnc34)c3cc[SiH2]c23)c2sccc12,9.230721915742093,0
[nH]1ccc2c3cocc3c3c4[SiH2]C(=Cc4c4nsnc4c3c12)c1ccco1,5.03326885621365,3
c1sc(-c2cc3c([se]2)c2c4cocc4c4cccnc4c2c2ccccc32)c2nccnc12,9.107946747658366,0
c1ccc([se]1)C1=Cc2ccc3c(ncc4ccc5ccccc5c34)c2[SiH2]1,2.715169773667756,3
[nH]1ccc2[SiH2]C(=Cc12)c1cc2sccc2[se]1,1.726246451317531,1
C1C=c2ccc3ncc4c5c6cscc6c(cc5c5cscc5c4c3c2=C1)C1=CC=C[SiH2]1,3.216679382805797,2
[nH]1ccc2ccc3c(c4nsnc4c4cc(-c5scc6ccoc56)c5c[nH]cc5c34)c12,2.564072246635717,0
[nH]1ccc2[nH]c3c(c12)c1=CCC=c1c1cc(-c2ccco2)c2ccccc2c31,0.6463931084113075,3
c1sc(-c2cc3c4cscc4c4c5ccccc5cnc4c3[se]2)c2cc[se]c12,3.7602122645790126,0
c1ccc([se]1)C1=Cc2c(C1)c1c(c3ncccc3c3=CCC=c13)c1=CCC=c21,1.5159609000472851,1
c1sc(-c2[SiH2]c(cc2)-c2ccc(-c3scc4occc34)c3cscc23)c2Cccc12,3.3208477852640925,2
c1cnc(s1)-c1cc2cnc3cc4ccc5cocc5c4cc3c2o1,2.4416100509279435,3
c1sc(-c2Cc(cc2)-c2sc(-c3scc4sccc34)c3cc[se]c23)c2Cccc12,4.160953079029326,2
[nH]1c(cc2c3c[nH]cc3c3c(c4cscc4c4ccc5=C[SiH2]C=c5c34)c12)C1=CC=C[SiH2]1,1.0367151278932314,3
[nH]1c2cc(cnc2c2c3cocc3c3ccccc3c12)-c1scc2occc12,1.672474146993829,0
[nH]1c(cc2CC=Cc12)-c1cc2[nH]ccc2cn1,0.306985556633543,1
c1sc(-c2cc3ncc4c([se]c5ccc6c[nH]cc6c45)c3c3=CCC=c23)c2nccnc12,5.690160965337353,0
c1ccc([se]1)-c1cc2c3cscc3c3c([se]c4ccc5cocc5c34)c2o1,2.8772212975369684,1
[SiH2]1C=Cc2c1c1c3cocc3c(cc1c1cscc21)-c1cncc2nsnc12,8.095889594594059,0
c1sc(-c2cc3ccc4c([se]c5ccc6ccccc6c45)c3o2)c2ccsc12,2.856087118719345,2
[nH]1c2cc(-c3scc4[nH]ccc34)c3cscc3c2c2cnc3C=C[SiH2]c3c12,1.9900118598430565,0
c1sc(C2=Cc3c([SiH2]2)c2cc4cnccc4cc2c2=C[SiH2]C=c32)c2sccc12,4.711443849088252,0
[nH]1c(cc2ccc3c4sccc4ccc3c12)-c1cccc2cscc12,2.252782510171296,0
c1cnc(-c2cc3ncc4c(c5c[nH]cc5c5ccc6nsnc6c45)c3[se]2)c2nsnc12,10.274363977745091,0
c1sc(-c2cc3c4cscc4c4ccccc4c3c3nsnc23)c2ccoc12,6.271485604331115,0
c1ccc(s1)-c1ccc(-c2ccc(cc2)-c2nccs2)c2c[SiH2]cc12,4.4630380029461465,2
c1ccc(-c2sc(-c3ccc(s3)-c3cccc4cscc34)c3occc23)c2cocc12,3.55777672275844,2
c1cc2c3cscc3c3c(c4nsnc4c4cc(-c5scc6sccc56)c5cocc5c34)c2o1,5.823902069009705,0
C1C=c2c3cc(oc3c3cnc4C=CCc4c3c2=C1)-c1scc2ccoc12,2.175438000806294,2
[nH]1c(cc2ncc3c(sc4ccc5cscc5c34)c12)-c1scc2sccc12,3.085508974886446,0
[SiH2]1C=Cc2c1c1sc3cc(-c4ccccn4)c4c[nH]cc4c3c1c1cscc21,2.2388464996185613,0
c1ccc(-c2sc(-c3ccc(o3)-c3cncc4nsnc34)c3nccnc23)c2c[nH]cc12,7.616301571193044,0
c1ccc(o1)-c1ccc(-c2sc(-c3cccnc3)c3cc[nH]c23)c2cCcc12,2.5018619101399584,0
c1ccc([se]1)-c1sc(-c2sc(c3Cccc23)-c2ncncn2)c2cc[SiH2]c12,5.381626694241579,3
c1sc(-c2sc(-c3ncc(s3)-c3scc4occc34)c3ccCc23)c2cc[nH]c12,3.4555631243810256,2
c1sc(-c2cc3ncc4c(sc5ccc6nsnc6c45)c3cn2)c2sccc12,7.355343521456144,0
c1ccc(s1)-c1ncc(-c2Cc(cc2)-c2scc3ccsc23)c2nsnc12,7.306947274798855,0
c1ccc([se]1)-c1ccc(nc1)-c1sc(-c2scc3cc[se]c23)c2ccsc12,4.42276174056422,2
c1cc2c3cocc3c3c4ncc(cc4c4nsnc4c3c2s1)-c1scc2ccoc12,5.078707159270809,0
[nH]1c(cc2Cc3ccsc3-c12)-c1cccnc1,0.972313659812444,1
c1cc2cnc3c(c4cocc4c4cc(-c5cncs5)c5=C[SiH2]C=c5c34)c2[se]1,5.714514797792216,3
C1C=CC=C1c1cc2cnc3c4cnccc4c4=C[SiH2]C=c4c3c2o1,4.1289527664274175,3
[nH]1c(cc2[nH]c-3c([SiH2]c4ccc5=C[SiH2]C=c5c-34)c12)-c1scc2occc12,0.9026734221970104,3
c1ccc(o1)-c1sc(-c2sc(-c3scc4[nH]ccc34)c3ccoc23)c2nccnc12,3.931491600525645,0
[nH]1c2ccc3c[nH]cc3c2c2c1c1c3nsnc3c(cc1c1ccccc21)C1=CC=CC1,2.975926745928523,0
C1C=Cc2ccc3c(ccc4cc(ncc34)-c3scc4sccc34)c12,2.132490741716376,0
c1cc2sc(cc2[se]1)-c1cc2c3cscc3ccc2c2cocc12,3.345892893874731,2
c1cnc(s1)-c1cc2ncc3c(c4nsnc4c4ccc5=CCC=c5c34)c2cn1,7.708618205925696,0
c1ccc(-c2cc3ncc4ccc5=C[SiH2]C=c5c4c3s2)c2=C[SiH2]C=c12,5.205208041071052,3
[nH]1c(cc2ncc3c4CC=Cc4c4=C[SiH2]C=c4c3c12)-c1scc2C=CCc12,3.164142538843409,3
[SiH2]1C=Cc2cnc3c(c12)c1c[nH]cc1c1cc(-c2nccc4nsnc24)c2nsnc2c31,6.054390853827375,0
C1C=CC=C1c1cc2c3nsnc3c3c4occc4c4nsnc4c3c2c2nsnc12,7.675374906889788,3
c1sc(-c2cc3c(s2)c2ncc4ccc5cocc5c4c2c2ccccc32)c2[nH]ccc12,2.4222671535224167,0
c1cc2cnc3cc(ncc3c2cn1)-c1ncncn1,5.96419971639543,1
c1sc(-c2ccc(-c3ccc(-c4ncncn4)c4cocc34)c3cocc23)c2[se]ccc12,5.684813986672421,3
[nH]1ccc2[se]c3c(c12)c1ccccc1c1cc(-c2cccc4nsnc24)c2cscc2c31,5.495297430886977,0
c1sc(-c2cc3c4nsnc4c4c([se]c5ccc6=C[SiH2]C=c6c45)c3s2)c2sccc12,5.354428718915375,0
c1ccc(cn1)-c1cc2c(c3nsnc13)c1c3nsnc3c3ccncc3c1c1=C[SiH2]C=c21,8.492450875003787,0
[nH]1c2ccsc2c2sc3cc(sc3c12)-c1scc2[nH]ccc12,1.7725456546290697,3
c1ccc(s1)-c1ncc(-c2ccc(cc2)-c2ccc[se]2)c2nsnc12,8.029905800637232,3
c1[SiH2]c(cc1)-c1ccc(o1)-c1sc(-c2cccnc2)c2ccCc12,2.832575393834272,2
[nH]1ccc2c1c1c3nsnc3c3C=C(Cc3c1c1ccccc21)C1=CC=C[SiH2]1,4.150361366519105,3
[nH]1c(cc2cc3c4cscc4c4C=C[SiH2]c4c3cc12)-c1scc2CC=Cc12,0.3557072891092159,2
c1cc2ccc3c4ncc(cc4[se]c3c2cn1)-c1cccc2=C[SiH2]C=c12,4.9940046774677365,3
C1C=c2c(cc3ccc4c5CC=Cc5c5cscc5c4c3c2=C1)-c1cccc2c[nH]cc12,1.2137005670486551,2
c1sc(-c2cc3c4nsnc4c4c(ncc5ccc6=CCC=c6c45)c3[se]2)c2ccsc12,5.09877670575354,0
c1ccc(s1)-c1cnc2c(ccc3c4c5cocc5ccc4c4c[nH]cc4c23)c1,1.6979171275731753,0
[nH]1ccc2c3cCcc3c3c(c4cCcc4c4ccc5cocc5c34)c12,0.6730748348457479,1
c1sc(-c2[SiH2]c(cc2)-c2sc(-c3ccccc3)c3ccCc23)c2[nH]ccc12,1.9468136268263208,2
c1ncc(s1)-c1ccc(cn1)-c1sc(-c2cccc3cCcc23)c2cc[nH]c12,3.2297956991414933,0
c1sc(-c2cc3c(s2)c2sc4ccc5nsnc5c4c2c2=CCC=c32)c2[nH]ccc12,4.4692259161916565,0
[nH]-1cc-c2cc3Cc4ccc5c[nH]cc5c4-c3cc-12,0.2126165273342661,1
[nH]1c2cc(oc2c2c1c1c3c[nH]cc3ccc1c1ccccc21)-c1ncncn1,3.029180052721797,3
c1cc2c3cscc3c3c4CC(=Cc4c4cscc4c3c2o1)c1scc2CC=Cc12,2.8310656150785234,2
c1cnc(s1)-c1ccc(cc1)-c1sc(-c2scc3ccoc23)c2cc[se]c12,4.26393816578797,2
[nH]1ccc2sc3c(ncc4cc([se]c34)-c3ccccc3)c12,1.4134657288103745,3
c1cc2c3c[nH]cc3c3c4[se]c(cc4oc3c2cn1)-c1cccc2c[nH]cc12,1.4190353983097848,3
c1sc(-c2cc3oc4c(ncc5ccc6=CCC=c6c45)c3s2)c2occc12,3.290450560938001,2
c1cnc(-c2cnc3c(c2)oc2c3c3=CCC=c3c3ccc4cocc4c23)c2nsnc12,8.053408920283536,0
c1ccc(cc1)C1=Cc2c(C1)c1ncccc1c1c[nH]cc21,1.0529213155005548,1
[nH]1ccc2ccc3c4CC(=Cc4ccc3c12)c1nccc2nsnc12,6.571889590796038,0
c1ccc(o1)-c1cc2c3cscc3c3ccsc3c2c2cocc12,2.755132636239695,1
[nH]1cccc1-c1cc2[se]c3c(ncc4ccoc34)c2c2c[nH]cc12,1.0382284761330791,3
c1Cc(cc1)-c1sc(-c2Cc(cc2)-c2ncncn2)c2Cccc12,5.043622409897108,1
[nH]1c2cc(-c3scc4ccoc34)c3nsnc3c2c2c3cocc3c3ccc4cscc4c3c12,4.296660738353449,0
c1cc2c([se]1)c1[se]c3cc([se]c3c1c1=CCC=c21)-c1cccc2nsnc12,8.714955820203455,3
C1C=Cc2cc3c(cc12)c1oc(cc1c1=C[SiH2]C=c31)-c1scc2C=CCc12,2.1795773329692736,2
c1ccc(-c2cc3c(o2)c2sc4ccc5ccccc5c4c2c2=CCC=c32)c2c[nH]cc12,1.4667513861487675,2
c1cc2[se]c3c(ccc4cc(-c5cncc6nsnc56)c5c[nH]cc5c34)c2c2c[nH]cc12,5.916147646146666,0
[nH]1cccc1-c1cc2ccc3cc4cc[nH]c4cc3c2c2=C[SiH2]C=c12,1.6422057141284672,3
c1sc(C2=Cc3ccc4c(c3C2)c2=CCC=c2c2ccc3ccccc3c42)c2sccc12,2.2234193864329126,2
[nH]1ccc2Cc3cc4cc(cnc4cc3-c12)-c1cncs1,2.159487628036857,3
[nH]1c2C=CCc2c2sc3cc(oc3c12)-c1cccc2=C[SiH2]C=c12,2.8196566313758087,2
[nH]1c(cc2c1c1c3cscc3ccc1c1=CCC=c21)-c1scc2C=C[SiH2]c12,1.804327810098968,2
[SiH2]1C=CC=C1c1ccc2c3oc4ccc5cscc5c4c3c3c[nH]cc3c2c1,1.683852993821662,3
c1cc2cnc3c4oc(cc4c4nsnc4c3c2o1)-c1ccccc1,3.512946960619148,3
c1cc2c3ccccc3c3c4sc(cc4cnc3c2c2nsnc12)-c1ncncn1,7.240202061792685,0
c1sc(-c2cc3c(o2)c2cnc4ccccc4c2c2=C[SiH2]C=c32)c2CC=Cc12,4.326923722208906,2
C1C=c2c(cc3c4cocc4c4c5[SiH2]C=Cc5ncc4c3c2=C1)-c1scc2[se]ccc12,1.981139013573404,2
c1[SiH2]c(cc1)-c1sc(-c2ccc(s2)-c2ccccc2)c2Cccc12,2.84241320279384,1
[nH]1c(cc2c3c[nH]cc3c3c4ccccc4c4nsnc4c3c12)-c1scc2[nH]ccc12,1.0267901456726347,0
[nH]1c2-c3ccc(cc3Cc2c2ncccc12)-c1ccccc1,0.805441140999337,3
c1ncc(s1)-c1ccc2c(c1)c1cscc1c1c2c2c[nH]cc2c2ccc3nsnc3c12,4.225050981349408,0
c1cc2c(cn1)c1cc3ncc(cc3cc1c1=CCC=c21)-c1cccc2nsnc12,6.14135266992578,0
c1ccc([se]1)C1=Cc2[se]c3c([se]c4cc[se]c34)c2[SiH2]1,4.189496538277595,1
[nH]1c2cc(-c3scc4ccoc34)c3ccccc3c2c2cc3ccccc3cc12,2.135705480379522,0
c1cnc2c(c1)c1=C[SiH2]C=c1c1c3CC(=Cc3c3c[nH]cc3c21)c1cccc2cocc12,1.578530074519226,3
c1ccc(cn1)-c1cnc2c3sc4ccc5=C[SiH2]C=c5c4c3c3=CCC=c3c2c1,3.9137049066070793,0
[nH]1c2cc(C3=CC=CC3)c3nsnc3c2c2[nH]c3ccc4ccccc4c3c12,3.04127119269185,0
c1cc2c(s1)c1c3cocc3c3cc(-c4ccc[se]4)c4cscc4c3c1c1=C[SiH2]C=c21,3.928816202541191,2
c1cc2-ncc-3c([SiH2]c4ccc5cCcc5c-34)-c2cn1,4.3488194944391605,1
[nH]1ccc2[se]c3c(c4cocc4c4cc(-c5cncs5)c5cscc5c34)c12,3.907185415238502,3
C1C=c2c3cc([se]c3c3c4nsnc4c4C=C[SiH2]c4c3c2=C1)-c1scc2cc[se]c12,5.8134502907583885,3
